step,attribute,stat,value
730,velocityTheta,meanBits,26.69892484461540860252
730,radius,minBits,5.35441123271543162332
730,radius,p5Bits,16.16344405252342397716
730,radius,p25Bits,18.58595841761517419854
730,radius,p50Bits,19.76033960004500400487
730,radius,p75Bits,20.56605806837199779125
730,radius,p95Bits,21.36457102340934000040
730,radius,maxBits,21.87547246347581619830
730,radius,meanBits,19.38005223391397890964
730,total,minBits,77.05018954503945849410
730,total,p5Bits,95.74040098032520518245
730,total,p25Bits,107.34417112774883662496
730,total,p50Bits,111.89944783038058062630
730,total,p75Bits,116.20674329308343430966
730,total,p95Bits,120.80890726160798465116
730,total,maxBits,126.37578438926318824542
730,total,meanBits,111.03506594926770389975
731,positionMagTouching,minBits,1.00000000000000000000
731,positionMagTouching,p5Bits,1.00000012361252643700
731,positionMagTouching,p25Bits,18.30455825899843702587
731,positionMagTouching,p50Bits,20.86055609183510028970
731,positionMagTouching,p75Bits,23.25868920529483574455
731,positionMagTouching,p95Bits,25.01569446536562679739
731,positionMagTouching,maxBits,27.61071589139858417639
731,positionMagTouching,meanBits,19.75110244992180952295
731,positionTheta,minBits,18.66256920698805288339
731,positionTheta,p5Bits,23.71614880464247221425
731,positionTheta,p25Bits,25.59526400095680287450
731,positionTheta,p50Bits,27.02997002322607045244
731,positionTheta,p75Bits,27.94536884037497870281
731,positionTheta,p95Bits,28.55568127634460040554
731,positionTheta,maxBits,29.04271780817650494555
731,positionTheta,meanBits,26.64848075009000893942
731,velocityMag,minBits,12.62628330299782319912
731,velocityMag,p5Bits,16.60674578230373299448
731,velocityMag,p25Bits,17.83585123666036409418
731,velocityMag,p50Bits,18.53668051452241982702
731,velocityMag,p75Bits,19.35757090958674098147
731,velocityMag,p95Bits,20.37390059755387738960
731,velocityMag,maxBits,21.75467520670412113759
731,velocityMag,meanBits,18.54059502712928164669
731,velocityTheta,minBits,15.67437974945045908726
731,velocityTheta,p5Bits,23.23825156915060574647
731,velocityTheta,p25Bits,25.57145836086046131186
731,velocityTheta,p50Bits,26.77781537044376491963
731,velocityTheta,p75Bits,28.11132397593791409918
731,velocityTheta,p95Bits,29.79234624032993750120
731,velocityTheta,maxBits,31.57681421184325287754
731,velocityTheta,meanBits,26.72455149968272891670
731,radius,minBits,5.35441123271543162332
731,radius,p5Bits,16.16344405252342397716
731,radius,p25Bits,18.59789377913725161307
731,radius,p50Bits,19.76099311547164205649
731,radius,p75Bits,20.56605806837199779125
731,radius,p95Bits,21.36457102340934000040
731,radius,maxBits,21.87547246347581619830
731,radius,meanBits,19.38079884889013726479
731,total,minBits,77.30295991453921544689
731,total,p5Bits,96.73648151312235654586
731,total,p25Bits,107.37964421293627026444
731,total,p50Bits,111.92673765577805511384
731,total,p75Bits,116.11016307049121110140
731,total,p95Bits,120.89816152255919234904
731,total,maxBits,126.42572937446190906030
731,total,meanBits,111.04552857571381707658
732,positionMagTouching,minBits,1.00000000000000000000
732,positionMagTouching,p5Bits,1.00000012898698287245
732,positionMagTouching,p25Bits,18.41622807638626113658
732,positionMagTouching,p50Bits,20.77419652618473833172
732,positionMagTouching,p75Bits,23.27677955104765317174
732,positionMagTouching,p95Bits,25.00984359663860345790
732,positionMagTouching,maxBits,27.60084372585216172524
732,positionMagTouching,meanBits,19.78121052693598969086
732,positionTheta,minBits,17.60202581543136091113
732,positionTheta,p5Bits,23.65601480922223487369
732,positionTheta,p25Bits,25.60240925202689865614
732,positionTheta,p50Bits,27.01467471214185422923
732,positionTheta,p75Bits,27.94911366388075180112
732,positionTheta,p95Bits,28.57119444960865095595
732,positionTheta,maxBits,29.02405088211751760241
732,positionTheta,meanBits,26.65136499402330017006
732,velocityMag,minBits,12.49482340402887459163
732,velocityMag,p5Bits,16.65312655850479828246
732,velocityMag,p25Bits,17.80816384994225742844
732,velocityMag,p50Bits,18.53684514327355259411
732,velocityMag,p75Bits,19.35684998417571023310
732,velocityMag,p95Bits,20.34562046947561952948
732,velocityMag,maxBits,21.71062459287972501443
732,velocityMag,meanBits,18.53295435546274205763
732,velocityTheta,minBits,13.92038146349184302153
732,velocityTheta,p5Bits,23.21276693665875967554
732,velocityTheta,p25Bits,25.57577225994022285249
732,velocityTheta,p50Bits,26.81111842317842075545
732,velocityTheta,p75Bits,28.16144740871763474388
732,velocityTheta,p95Bits,29.79787029450658408791
732,velocityTheta,maxBits,31.64284833836012111874
732,velocityTheta,meanBits,26.73713743791081753898
732,radius,minBits,5.35441123271543162332
732,radius,p5Bits,16.15071509155559681403
732,radius,p25Bits,18.58595841761517419854
732,radius,p50Bits,19.76201985585053932937
732,radius,p75Bits,20.56605806837199779125
732,radius,p95Bits,21.36457102340934000040
732,radius,maxBits,21.87547246347581619830
732,radius,meanBits,19.37900608414173575511
732,total,minBits,79.32310037761745036278
732,total,p5Bits,96.58836695423229912194
732,total,p25Bits,107.44633507679449735406
732,total,p50Bits,112.03929402898523903787
732,total,p75Bits,116.17269951223532586937
732,total,p95Bits,120.78126746327311025198
732,total,maxBits,126.47414891857455643276
732,total,meanBits,111.08167339847423704668
733,positionMagTouching,minBits,1.00000000000000000000
733,positionMagTouching,p5Bits,1.00000013436143930790
733,positionMagTouching,p25Bits,18.41214933939641440475
733,positionMagTouching,p50Bits,20.79190264425113099378
733,positionMagTouching,p75Bits,23.29681563121369691771
733,positionMagTouching,p95Bits,25.01628271107291823228
733,positionMagTouching,maxBits,27.59125950395992887820
733,positionMagTouching,meanBits,19.79072810057699172148
733,positionTheta,minBits,18.30336329484850210747
733,positionTheta,p5Bits,23.72931298630585672527
733,positionTheta,p25Bits,25.61976518369680988485
733,positionTheta,p50Bits,27.00736668611224899905
733,positionTheta,p75Bits,27.93509868017783048799
733,positionTheta,p95Bits,28.57711038365620126456
733,positionTheta,maxBits,29.02905823402785046028
733,positionTheta,meanBits,26.65009495565700703423
733,velocityMag,minBits,13.14973598110162456010
733,velocityMag,p5Bits,16.67644768911206654138
733,velocityMag,p25Bits,17.85454190989228706599
733,velocityMag,p50Bits,18.54540468368369232621
733,velocityMag,p75Bits,19.35034362862131018801
733,velocityMag,p95Bits,20.35087326379003513921
733,velocityMag,maxBits,21.73074609716144323102
733,velocityMag,meanBits,18.54873307921363334572
733,velocityTheta,minBits,16.26345889642422903876
733,velocityTheta,p5Bits,23.11886878591575111841
733,velocityTheta,p25Bits,25.59325820054861821973
733,velocityTheta,p50Bits,26.78140707111389318129
733,velocityTheta,p75Bits,28.10912084783216613459
733,velocityTheta,p95Bits,29.76104221578622244238
733,velocityTheta,maxBits,31.64284833836012111874
733,velocityTheta,meanBits,26.71285137836208534168
733,radius,minBits,5.35441123271543162332
733,radius,p5Bits,16.15071509155559681403
733,radius,p25Bits,18.58525350332551084875
733,radius,p50Bits,19.76322190166137104939
733,radius,p75Bits,20.56709239783863552020
733,radius,p95Bits,21.36457102340934000040
733,radius,maxBits,21.87547246347581619830
733,radius,meanBits,19.37953225427496661837
733,total,minBits,81.68859558832750167312
733,total,p5Bits,96.95132219873894996454
733,total,p25Bits,107.41394036243681853193
733,total,p50Bits,112.03047069802099144908
733,total,p75Bits,116.19203759064241410215
733,total,p95Bits,120.72140043397448039286
733,total,maxBits,126.52113515958980372034
733,total,meanBits,111.08193976808412628543
734,positionMagTouching,minBits,1.00000000000000000000
734,positionMagTouching,p5Bits,1.00000013436143930790
734,positionMagTouching,p25Bits,18.44525884177824082144
734,positionMagTouching,p50Bits,20.80765321796080513650
734,positionMagTouching,p75Bits,23.28513258236818828095
734,positionMagTouching,p95Bits,25.00240898287220758789
734,positionMagTouching,maxBits,27.57791685886046195719
734,positionMagTouching,meanBits,19.84557307004730475342
734,positionTheta,minBits,18.80688255923904250722
734,positionTheta,p5Bits,23.69979475252107192773
734,positionTheta,p25Bits,25.62548583349674302667
734,positionTheta,p50Bits,27.02068177715823082963
734,positionTheta,p75Bits,27.93071056843604083042
734,positionTheta,p95Bits,28.58860868302335944691
734,positionTheta,maxBits,29.00297244415635589121
734,positionTheta,meanBits,26.65405185072788185607
734,velocityMag,minBits,13.61746503054495605056
734,velocityMag,p5Bits,16.59246072445030506515
734,velocityMag,p25Bits,17.82547156844402280740
734,velocityMag,p50Bits,18.55422163923738310132
734,velocityMag,p75Bits,19.32821785477633014239
734,velocityMag,p95Bits,20.35559050129355895820
734,velocityMag,maxBits,21.70921411704968306822
734,velocityMag,meanBits,18.53615761244120818674
734,velocityTheta,minBits,17.99942058802652411487
734,velocityTheta,p5Bits,23.36770148649783251926
734,velocityTheta,p25Bits,25.60663471918720190956
734,velocityTheta,p50Bits,26.74350450773481213673
734,velocityTheta,p75Bits,28.10361956373537850595
734,velocityTheta,p95Bits,29.73053788481589876369
734,velocityTheta,maxBits,31.64653824121799630120
734,velocityTheta,meanBits,26.71462478502344950471
734,radius,minBits,5.35441123271543162332
734,radius,p5Bits,16.14580790282146693926
734,radius,p25Bits,18.58525350332551084875
734,radius,p50Bits,19.76542858997622431616
734,radius,p75Bits,20.56605806837199779125
734,radius,p95Bits,21.36457102340934000040
734,radius,maxBits,21.87547246347581619830
734,radius,meanBits,19.37857414301069525209
734,total,minBits,80.66289065848431505401
734,total,p5Bits,96.81326437425114761481
734,total,p25Bits,107.56870341287341830139
734,total,p50Bits,111.96137717692630531019
734,total,p75Bits,116.10826012026296893964
734,total,p95Bits,120.64548758741317158183
734,total,maxBits,126.56677192162847234158
734,total,meanBits,111.12898146125013454366
735,positionMagTouching,minBits,1.00000000000000000000
735,positionMagTouching,p5Bits,1.00000011823806644884
735,positionMagTouching,p25Bits,18.47565774393987680924
735,positionMagTouching,p50Bits,20.78283411728264695739
735,positionMagTouching,p75Bits,23.28016622149348435755
735,positionMagTouching,p95Bits,24.98613862400987883916
735,positionMagTouching,maxBits,27.56529167860911044841
735,positionMagTouching,meanBits,19.80885615815542522000
735,positionTheta,minBits,19.53783377823914690907
735,positionTheta,p5Bits,23.70157645414609959289
735,positionTheta,p25Bits,25.65523166022503787076
735,positionTheta,p50Bits,27.03026650379043616113
735,positionTheta,p75Bits,27.92836298783507587018
735,positionTheta,p95Bits,28.59364811941826900465
735,positionTheta,maxBits,28.98900347317753301013
735,positionTheta,meanBits,26.65920761136230865418
735,velocityMag,minBits,13.28764966493517363233
735,velocityMag,p5Bits,16.64061053771840903437
735,velocityMag,p25Bits,17.80512137303130515420
735,velocityMag,p50Bits,18.50745931882241279709
735,velocityMag,p75Bits,19.29002091178432820584
735,velocityMag,p95Bits,20.32814923265153339571
735,velocityMag,maxBits,21.69105030944950840421
735,velocityMag,meanBits,18.51084135221398696558
735,velocityTheta,minBits,12.05893976200648864960
735,velocityTheta,p5Bits,23.22078574977178533345
735,velocityTheta,p25Bits,25.61881665924818207714
735,velocityTheta,p50Bits,26.80499047624145347868
735,velocityTheta,p75Bits,28.02056955875994503913
735,velocityTheta,p95Bits,29.69134247989715547078
735,velocityTheta,maxBits,31.63816948147503538280
735,velocityTheta,meanBits,26.68502491384463226609
735,radius,minBits,5.35441123271543162332
735,radius,p5Bits,16.14580790282146693926
735,radius,p25Bits,18.59789377913725161307
735,radius,p50Bits,19.76722874396992324364
735,radius,p75Bits,20.56605806837199779125
735,radius,p95Bits,21.36457102340934000040
735,radius,maxBits,21.87547246347581619830
735,radius,meanBits,19.37975002579146277526
735,total,minBits,82.11721276788540535563
735,total,p5Bits,96.44555414469172660574
735,total,p25Bits,107.56399317392457248843
735,total,p50Bits,111.92827178637067220279
735,total,p75Bits,116.11252941829957308073
735,total,p95Bits,120.61490908807382993473
735,total,maxBits,126.61113568239797189108
735,total,meanBits,111.04368006136759561286
736,positionMagTouching,minBits,1.00000000000000000000
736,positionMagTouching,p5Bits,1.00000010211469358978
736,positionMagTouching,p25Bits,18.39385830578732594631
736,positionMagTouching,p50Bits,20.81518585159940215590
736,positionMagTouching,p75Bits,23.27840880217606667202
736,positionMagTouching,p95Bits,24.99775302614669669765
736,positionMagTouching,maxBits,27.55285150451553022322
736,positionMagTouching,meanBits,19.74982047226686177055
736,positionTheta,minBits,15.36158338518061228228
736,positionTheta,p5Bits,23.68891729029765969017
736,positionTheta,p25Bits,25.63447470062784816491
736,positionTheta,p50Bits,27.01166789968609549533
736,positionTheta,p75Bits,27.91772869646007393385
736,positionTheta,p95Bits,28.58554071382509675914
736,positionTheta,maxBits,28.97840994357300559159
736,positionTheta,meanBits,26.64655885300703985763
736,velocityMag,minBits,13.13704684283142398726
736,velocityMag,p5Bits,16.66061948974384776534
736,velocityMag,p25Bits,17.79208032989923538025
736,velocityMag,p50Bits,18.49524105786504435400
736,velocityMag,p75Bits,19.28369404947947174378
736,velocityMag,p95Bits,20.35856430676728123785
736,velocityMag,maxBits,21.59158604629962496801
736,velocityMag,meanBits,18.51199039767755039065
736,velocityTheta,minBits,16.39642894472519785154
736,velocityTheta,p5Bits,23.44005585883265752045
736,velocityTheta,p25Bits,25.59113356383915771630
736,velocityTheta,p50Bits,26.75475847449720134819
736,velocityTheta,p75Bits,28.03372636543154428068
736,velocityTheta,p95Bits,29.76183635866893339994
736,velocityTheta,maxBits,31.64011714417073761751
736,velocityTheta,meanBits,26.70354771879974720150
736,radius,minBits,5.35441123271543162332
736,radius,p5Bits,16.15071509155559681403
736,radius,p25Bits,18.59863490753466308547
736,radius,p50Bits,19.76914252793522663865
736,radius,p75Bits,20.56605806837199779125
736,radius,p95Bits,21.36457102340934000040
736,radius,maxBits,21.87547246347581619830
736,radius,meanBits,19.38171482777211451776
736,total,minBits,80.28315066375319020153
736,total,p5Bits,95.80985473843520594528
736,total,p25Bits,107.42949107399417130182
736,total,p50Bits,111.84721595908320068702
736,total,p75Bits,116.10032684295677540831
736,total,p95Bits,120.76803792578010643410
736,total,maxBits,126.65429640439270997376
736,total,meanBits,110.99363226952331729080
737,positionMagTouching,minBits,1.00000000000000000000
737,positionMagTouching,p5Bits,1.00000013973589574334
737,positionMagTouching,p25Bits,18.44740386920259922476
737,positionMagTouching,p50Bits,20.82810431982685983598
737,positionMagTouching,p75Bits,23.25616016004278918672
737,positionMagTouching,p95Bits,24.98829305630091113244
737,positionMagTouching,maxBits,27.54201260626165392864
737,positionMagTouching,meanBits,19.83699393780343100957
737,positionTheta,minBits,16.69723329529691113748
737,positionTheta,p5Bits,23.69601609170761236101
737,positionTheta,p25Bits,25.62123258726548513664
737,positionTheta,p50Bits,26.99985328955616381563
737,positionTheta,p75Bits,27.91972955885295348821
737,positionTheta,p95Bits,28.58244231897754161764
737,positionTheta,maxBits,28.97222215578929649382
737,positionTheta,meanBits,26.64111960056597183666
